"Package","Version Installed","Vulnerability ID","Severity"
"libexpat1","2.1.0-4ubuntu1.4","CVE-2021-45960","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-4166","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-4166","Medium"
"rsyslog","7.4.4-1ubuntu2.7","CVE-2019-17042","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-3984","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-3984","Medium"
"libldap-2.4-2","2.4.31-1+nmu2ubuntu8.5","CVE-2020-15719","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2017-12133","Low"
"libc6","2.19-0ubuntu6.15","CVE-2017-12133","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2017-12133","Low"
"gcc-4.8-base","4.8.4-2ubuntu1~14.04.4","CVE-2021-3826","Low"
"gcc-4.9-base","4.9.3-0ubuntu4","CVE-2021-3826","Low"
"libgcc1","1:4.9.3-0ubuntu4","CVE-2021-3826","Low"
"libstdc++6","4.8.4-2ubuntu1~14.04.4","CVE-2021-3826","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2017-15671","Low"
"libc6","2.19-0ubuntu6.15","CVE-2017-15671","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2017-15671","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2021-22947","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2021-22947","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2021-22947","Medium"
"libasn1-8-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-41916","Medium"
"libgssapi3-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-41916","Medium"
"libhcrypto4-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-41916","Medium"
"libheimbase1-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-41916","Medium"
"libheimntlm0-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-41916","Medium"
"libhx509-5-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-41916","Medium"
"libkrb5-26-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-41916","Medium"
"libroken18-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-41916","Medium"
"libwind0-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-41916","Medium"
"libudev1","204-5ubuntu20.31","CVE-2022-2526","Medium"
"udev","204-5ubuntu20.31","CVE-2022-2526","Medium"
"libp11-kit0","0.20.2-2ubuntu2","CVE-2020-29361","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-4173","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-4173","Medium"
"libexpat1","2.1.0-4ubuntu1.4","CVE-2022-22825","Medium"
"libexpat1","2.1.0-4ubuntu1.4","CVE-2022-22826","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0714","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0714","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0318","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0318","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2023-46218","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-46218","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-46218","Medium"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2023-0465","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2023-0465","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-4069","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-4069","Medium"
"gcc-4.8-base","4.8.4-2ubuntu1~14.04.4","CVE-2020-23026","Low"
"gcc-4.9-base","4.9.3-0ubuntu4","CVE-2020-23026","Low"
"libgcc1","1:4.9.3-0ubuntu4","CVE-2020-23026","Low"
"libstdc++6","4.8.4-2ubuntu1~14.04.4","CVE-2020-23026","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2018-20796","Negligible"
"libc6","2.19-0ubuntu6.15","CVE-2018-20796","Negligible"
"multiarch-support","2.19-0ubuntu6.15","CVE-2018-20796","Negligible"
"apt","1.0.1ubuntu2.24","CVE-2020-27350","Medium"
"apt-transport-https","1.0.1ubuntu2.24","CVE-2020-27350","Medium"
"apt-utils","1.0.1ubuntu2.24","CVE-2020-27350","Medium"
"libapt-inst1.5","1.0.1ubuntu2.24","CVE-2020-27350","Medium"
"libapt-pkg4.12","1.0.1ubuntu2.24","CVE-2020-27350","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2023-38898","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2023-38898","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2023-38898","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2023-38898","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-4193","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-4193","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-3705","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-3705","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-3903","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-3903","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-4292","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-4292","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0729","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0729","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0408","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0408","Medium"
"file","1:5.14-2ubuntu3.4","CVE-2019-18218","Medium"
"libmagic1","1:5.14-2ubuntu3.4","CVE-2019-18218","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0213","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0213","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-3968","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-3968","Low"
"gcc-4.8-base","4.8.4-2ubuntu1~14.04.4","CVE-2020-13844","Medium"
"gcc-4.9-base","4.9.3-0ubuntu4","CVE-2020-13844","Medium"
"libgcc1","1:4.9.3-0ubuntu4","CVE-2020-13844","Medium"
"libstdc++6","4.8.4-2ubuntu1~14.04.4","CVE-2020-13844","Medium"
"libpcre3","1:8.31-2ubuntu2.3","CVE-2019-20838","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2023-4813","Low"
"libc6","2.19-0ubuntu6.15","CVE-2023-4813","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2023-4813","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2020-1751","Medium"
"libc6","2.19-0ubuntu6.15","CVE-2020-1751","Medium"
"multiarch-support","2.19-0ubuntu6.15","CVE-2020-1751","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0413","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0413","Medium"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2021-42383","Low"
"cpio","2.11+dfsg-1ubuntu1.2","CVE-2023-7216","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2020-13630","Medium"
"libudev1","204-5ubuntu20.31","CVE-2023-7008","Low"
"udev","204-5ubuntu20.31","CVE-2023-7008","Low"
"libgcrypt11","1.5.3-2ubuntu4.6","CVE-2019-12904","Low"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2020-35527","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2020-35525","Medium"
"libjson-c2","0.11-3ubuntu1.2","CVE-2020-12762","Medium"
"libjson0","0.11-3ubuntu1.2","CVE-2020-12762","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2017-11109","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2017-11109","Low"
"libsasl2-2","2.1.25.dfsg1-17build1","CVE-2019-19906","Medium"
"libsasl2-modules","2.1.25.dfsg1-17build1","CVE-2019-19906","Medium"
"libsasl2-modules-db","2.1.25.dfsg1-17build1","CVE-2019-19906","Medium"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2018-19211","Low"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2018-19211","Low"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2018-19211","Low"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2018-19211","Low"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2018-19211","Low"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2021-42380","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0261","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0261","Medium"
"sudo","1.8.9p5-1ubuntu1.4","CVE-2017-1000368","Medium"
"libasn1-8-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3116","Medium"
"libgssapi3-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3116","Medium"
"libhcrypto4-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3116","Medium"
"libheimbase1-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3116","Medium"
"libheimntlm0-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3116","Medium"
"libhx509-5-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3116","Medium"
"libkrb5-26-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3116","Medium"
"libroken18-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3116","Medium"
"libwind0-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3116","Medium"
"libtasn1-6","3.4-3ubuntu0.6","CVE-2021-46848","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-3927","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-3927","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2019-13750","Medium"
"gcc-4.8-base","4.8.4-2ubuntu1~14.04.4","CVE-2021-46195","Low"
"gcc-4.9-base","4.9.3-0ubuntu4","CVE-2021-46195","Low"
"libgcc1","1:4.9.3-0ubuntu4","CVE-2021-46195","Low"
"libstdc++6","4.8.4-2ubuntu1~14.04.4","CVE-2021-46195","Low"
"sudo","1.8.9p5-1ubuntu1.4","CVE-2023-27320","Medium"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2021-23839","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2021-23839","Low"
"perl","5.18.2-2ubuntu1.7","CVE-2021-36770","Medium"
"perl-base","5.18.2-2ubuntu1.7","CVE-2021-36770","Medium"
"perl-modules","5.18.2-2ubuntu1.7","CVE-2021-36770","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-4136","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-4136","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2023-28319","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-28319","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-28319","Medium"
"libasn1-8-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2017-6594","Low"
"libgssapi3-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2017-6594","Low"
"libhcrypto4-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2017-6594","Low"
"libheimbase1-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2017-6594","Low"
"libheimntlm0-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2017-6594","Low"
"libhx509-5-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2017-6594","Low"
"libkrb5-26-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2017-6594","Low"
"libroken18-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2017-6594","Low"
"libwind0-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2017-6594","Low"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2023-41105","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2023-41105","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2023-41105","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2023-41105","Medium"
"libjson-c2","0.11-3ubuntu1.2","CVE-2021-32292","Medium"
"libjson0","0.11-3ubuntu1.2","CVE-2021-32292","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2019-19242","Low"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2023-0215","Medium"
"openssl","1.0.1f-1ubuntu2.27","CVE-2023-0215","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2019-20218","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-3872","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-3872","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2021-45346","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2017-12132","Low"
"libc6","2.19-0ubuntu6.15","CVE-2017-12132","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2017-12132","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2023-25139","Medium"
"libc6","2.19-0ubuntu6.15","CVE-2023-25139","Medium"
"multiarch-support","2.19-0ubuntu6.15","CVE-2023-25139","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2019-17514","Negligible"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2019-17514","Negligible"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2019-17514","Negligible"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2019-17514","Negligible"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0368","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0368","Medium"
"perl","5.18.2-2ubuntu1.7","CVE-2023-47038","Medium"
"perl-base","5.18.2-2ubuntu1.7","CVE-2023-47038","Medium"
"perl-modules","5.18.2-2ubuntu1.7","CVE-2023-47038","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2019-1010025","Low"
"libc6","2.19-0ubuntu6.15","CVE-2019-1010025","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2019-1010025","Low"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2022-4304","Medium"
"openssl","1.0.1f-1ubuntu2.27","CVE-2022-4304","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2009-5155","Negligible"
"libc6","2.19-0ubuntu6.15","CVE-2009-5155","Negligible"
"multiarch-support","2.19-0ubuntu6.15","CVE-2009-5155","Negligible"
"libudev1","204-5ubuntu20.31","CVE-2021-33910","High"
"udev","204-5ubuntu20.31","CVE-2021-33910","High"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0158","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0158","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-3770","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-3770","Medium"
"libexpat1","2.1.0-4ubuntu1.4","CVE-2022-25313","Medium"
"less","458-2","CVE-2022-46663","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0417","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0417","Medium"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2024-0727","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2024-0727","Low"
"libudev1","204-5ubuntu20.31","CVE-2023-31437","Medium"
"udev","204-5ubuntu20.31","CVE-2023-31437","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2023-28320","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-28320","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-28320","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0156","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0156","Medium"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2021-4160","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2021-4160","Low"
"bsdutils","1:2.20.1-5.1ubuntu20.9","CVE-2016-5011","Low"
"libblkid1","2.20.1-5.1ubuntu20.9","CVE-2016-5011","Low"
"libmount1","2.20.1-5.1ubuntu20.9","CVE-2016-5011","Low"
"libuuid1","2.20.1-5.1ubuntu20.9","CVE-2016-5011","Low"
"mount","2.20.1-5.1ubuntu20.9","CVE-2016-5011","Low"
"util-linux","2.20.1-5.1ubuntu20.9","CVE-2016-5011","Low"
"perl","5.18.2-2ubuntu1.7","CVE-2020-12723","Low"
"perl-base","5.18.2-2ubuntu1.7","CVE-2020-12723","Low"
"perl-modules","5.18.2-2ubuntu1.7","CVE-2020-12723","Low"
"bash","4.3-7ubuntu1.7","CVE-2019-9924","Low"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2019-9674","Negligible"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2019-9674","Negligible"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2019-9674","Negligible"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2019-9674","Negligible"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2021-3737","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2021-3737","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2021-3737","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2021-3737","Medium"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2021-42381","Low"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2021-42382","Low"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2023-27043","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2023-27043","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2023-27043","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2023-27043","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-3796","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-3796","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-3974","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-3974","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2019-20079","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2019-20079","Low"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2023-3817","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2023-3817","Low"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2022-4450","Medium"
"openssl","1.0.1f-1ubuntu2.27","CVE-2022-4450","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2021-43396","Medium"
"libc6","2.19-0ubuntu6.15","CVE-2021-43396","Medium"
"multiarch-support","2.19-0ubuntu6.15","CVE-2021-43396","Medium"
"gcc-4.8-base","4.8.4-2ubuntu1~14.04.4","CVE-2018-12886","Low"
"libstdc++6","4.8.4-2ubuntu1~14.04.4","CVE-2018-12886","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-1160","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-1160","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2207","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2207","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2022-48560","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2022-48560","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2022-48560","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2022-48560","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-4019","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-4019","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2023-7104","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-3973","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-3973","Low"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2017-10685","Negligible"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2017-10685","Negligible"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2017-10685","Negligible"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2017-10685","Negligible"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2017-10685","Negligible"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0361","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0361","Medium"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2021-42386","Low"
"login","1:4.1.5.1-1ubuntu9.5","CVE-2018-7169","Low"
"passwd","1:4.1.5.1-1ubuntu9.5","CVE-2018-7169","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-3875","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-3875","Medium"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2021-42385","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0443","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0443","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2024-22667","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2024-22667","Low"
"dpkg","1.17.5ubuntu5.8","CVE-2017-8283","Negligible"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0319","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0319","Medium"
"libudev1","204-5ubuntu20.31","CVE-2020-1712","Medium"
"udev","204-5ubuntu20.31","CVE-2020-1712","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2023-4527","Medium"
"libc6","2.19-0ubuntu6.15","CVE-2023-4527","Medium"
"multiarch-support","2.19-0ubuntu6.15","CVE-2023-4527","Medium"
"libudev1","204-5ubuntu20.31","CVE-2019-15718","Medium"
"udev","204-5ubuntu20.31","CVE-2019-15718","Medium"
"bash","4.3-7ubuntu1.7","CVE-2012-6711","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2019-19603","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2022-42916","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2022-42916","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2022-42916","Medium"
"libudev1","204-5ubuntu20.31","CVE-2023-31438","Medium"
"udev","204-5ubuntu20.31","CVE-2023-31438","Medium"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2023-2975","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2023-2975","Low"
"sudo","1.8.9p5-1ubuntu1.4","CVE-2023-28486","Medium"
"sudo","1.8.9p5-1ubuntu1.4","CVE-2023-28487","Medium"
"cron","3.0pl1-124ubuntu2","CVE-2019-9704","Low"
"cron","3.0pl1-124ubuntu2","CVE-2019-9705","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2021-3998","Medium"
"libc6","2.19-0ubuntu6.15","CVE-2021-3998","Medium"
"multiarch-support","2.19-0ubuntu6.15","CVE-2021-3998","Medium"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2023-39810","Medium"
"libudev1","204-5ubuntu20.31","CVE-2023-31439","Medium"
"udev","204-5ubuntu20.31","CVE-2023-31439","Medium"
"login","1:4.1.5.1-1ubuntu9.5","CVE-2019-19882","Medium"
"passwd","1:4.1.5.1-1ubuntu9.5","CVE-2019-19882","Medium"
"dmsetup","2:1.02.77-6ubuntu2","CVE-2020-8991","Low"
"libdevmapper1.02.1","2:1.02.77-6ubuntu2","CVE-2020-8991","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2021-22898","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2021-22898","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2021-22898","Low"
"libdbus-1-3","1.6.18-0ubuntu4.5","CVE-2022-42012","Medium"
"gcc-4.8-base","4.8.4-2ubuntu1~14.04.4","CVE-2023-4039","Low"
"gcc-4.9-base","4.9.3-0ubuntu4","CVE-2023-4039","Low"
"libgcc1","1:4.9.3-0ubuntu4","CVE-2023-4039","Low"
"libstdc++6","4.8.4-2ubuntu1~14.04.4","CVE-2023-4039","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2020-1752","Low"
"libc6","2.19-0ubuntu6.15","CVE-2020-1752","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2020-1752","Low"
"libdbus-1-3","1.6.18-0ubuntu4.5","CVE-2022-42011","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2343","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2343","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2025-6069","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2025-6069","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2025-6069","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2025-6069","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2024-6923","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2024-6923","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2024-6923","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2024-6923","Medium"
"perl","5.18.2-2ubuntu1.7","CVE-2020-10878","Low"
"perl-base","5.18.2-2ubuntu1.7","CVE-2020-10878","Low"
"perl-modules","5.18.2-2ubuntu1.7","CVE-2020-10878","Low"
"libgnutls-openssl27","2.12.23-12ubuntu2.8","CVE-2021-4209","Low"
"libgnutls26","2.12.23-12ubuntu2.8","CVE-2021-4209","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-48706","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-48706","Medium"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2021-42378","Low"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2021-42379","Low"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2021-42384","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0392","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0392","Medium"
"zlib1g","1:1.2.8.dfsg-1ubuntu1.1","CVE-2018-25032","Medium"
